건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
0,0,0,0,10100,,,0207,0,20111021,0,,0,제1종근린생활시설,2,0,,0,0,0,0,0,0,0,,0026,,2,03000,제1종근린생활시설,11620-273,10101,20.0,116204160261,15.0,0,1,신대장,서울특별시 관악구 남부순환로240길 20-15,0,0,0,0,0,0,서울특별시 관악구 봉천동 207-26번지,,,,,,,1,일반,1,총괄표제부,45,11620,,,658.51,0,,0,0
3561.57,300.61,6,17.29,10100,서울인헌초등학교,,0212,1,20210428,0,,0,교육연구및복지시설,0,0,,0,0,0,0,0,0,0,,0003,,3,10000,교육연구시설,11620-354,10101,23.0,116202120001,0.0,0,1,신대장,서울특별시 관악구 낙성대로 23,0,48,0,0,20599,0,서울특별시 관악구 봉천동 212-3번지,,,,,,,1,일반,1,총괄표제부,46,11620,,,9811.76,48,19710517,47.63,9811.76
0,0,0,0,10100,,,0228,0,20171118,0,,0,문화및집회시설,0,0,,0,0,0,0,0,0,0,,0000,,5,06000,종교시설,11620-272,10101,77.0,116202120001,0.0,0,1,신대장,서울특별시 관악구 낙성대로 77,0,0,0,0,0,0,서울특별시 관악구 봉천동 228번지,,,,,,,1,일반,1,총괄표제부,47,11620,,,375.51,0,,0,0
3907.16,0,0,6.79,10100,서울특별시과학전시관,,0234,29,20180707,0,,0,교육연구시설,0,0,,0,0,0,0,0,0,0,,0001,,3,10000,교육연구시설,11620-100215785,,0.0,,0.0,0,1,신대장,,4078,108,0,0,57532,0,서울특별시 관악구 봉천동 234-1번지,19970910,,,,,,1,일반,1,총괄표제부,48,11620,,19971230,8835.74,108,20040615,15.36,8835.74
990.56,18.72,1,26.1,10100,낙성대현대아파트,,0296,0,20171205,0,,0,"아파트,생활편익시설",0,0,,123,0,5478.69,136,0,0,0,,0000,,2,02000,공동주택,11620-187,10101,37.0,116202120001,0.0,0,1,신대장,서울특별시 관악구 낙성대로 37,0,6,0,0,3817.3,0,서울특별시 관악구 봉천동 296번지,,,,,,,2,집합,1,총괄표제부,49,11620,,,17960.55,142,,317.4,12118.22
2166.39,155.85,4,16.28,10100,서울청룡초등학교,,0390,4,20200728,0,,0,교육연구및복지시설,0,0,,0,0,0,0,0,0,0,,0003,,3,10000,교육연구시설,11620-177,10101,61.0,116204160022,0.0,0,1,신대장,서울특별시 관악구 관악로5길 61,0,36,0,0,13308,0,서울특별시 관악구 봉천동 390-3번지,,,,,,,1,일반,1,총괄표제부,50,11620,,,7207.24,34,,54.16,7207.24
58.9,0,0,0,10100,,,0457,0,20111021,0,,0,단독주택,2,0,,0,0,0,0,0,0,0,,0135,,2,01000,단독주택,11620-673,10101,38.0,116204160598,11.0,0,1,신대장,서울특별시 관악구 양녕로2가길 38-11,0,0,0,0,0,0,서울특별시 관악구 봉천동 457-135번지,,,,,,,1,일반,1,총괄표제부,51,11620,,,59.9,0,,0,59.9
0,0,0,0,10100,,,0457,0,20120821,0,,0,단독주택,2,0,,0,0,0,0,0,0,0,,0219,,2,01000,단독주택,11620-674,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 관악구 봉천동 457-219번지,,,,,,,1,일반,1,총괄표제부,52,11620,,,98.25,0,,0,0
3013.89,130.4,4,27.7,10100,서울신봉초등학교,,0458,3,20180113,0,,0,교육연구시설,0,0,,0,0,751.36,30,0,0,0,,0000,,3,10000,교육연구시설,11620-525,10101,1.0,116204160603,0.0,0,0,구대장,서울특별시 관악구 양녕로6나길 1,103.5,9,0,0,10880.6,0,서울특별시 관악구 봉천동 458번지,,,,,,,1,일반,1,총괄표제부,53,11620,,,7766.33,39,,71.38,7766.33
427.67,0,0,59.48,10100,디앤씨타운,,0458,3,20191004,0,,0,공동주택 외 1,0,0,,28,0,219.67,7,0,0,0,,0066,,2,02000,공동주택,11620-100267988,10101,134.0,116203120009,0.0,0,1,신대장,서울특별시 관악구 은천로 134,166,14,0,0,719,0,서울특별시 관악구 봉천동 458-66번지,20180704,1101,신축허가,3200025,건축과,2018,2,집합,1,총괄표제부,54,11620,,20180814,1630.73,21,20190425,193.26,1389.56
