brms_rider_id,birth,delivery_method,first_available_date,business_start_day,is_recom,insurance_type,gender,recommender_rider_account_id,rider_no,수행건수,실제수행기간,최다수행시각,최다수행시각.1,평일/주말선호,2순위평일/주말,최다수행요일,2순위수행요일,최다기상타입,주요수행service_type,주요수행allocated_type,주요수행method,최다수행전달거리,2순위수행전달거리,기본배달비_중간값,총배달비_중간값,last_working_day,not_working,첫운행이후,미운행기간,첫운행이후기간,outcome
0282C2BAD315E3FBF37E7F5618292A587C67600D25DB50B8A424239E35D8F922,1980,BIKE,2023.8.22,2023.8.22,1,PERSONAL,MAN,CD731AC49A1BA55C5B0C60779ED5D4CBDBF578C5CA94A618BB880E64109DF02A,0282C2BAD315E3FBF37E7F5618292A587C67600D25DB50B8A424239E35D8F922,15,3.00 ,17_20,13_17,WEEKDAY,WEEKEND,MON,SAT,0,SINGLE,1,BIKE,4000,4500.0,4140,7040,2023.9.9,34,52,40일 이하,60일 이하,1
02835642DED425B803569E25F5D9DDD6FAAF3739803E64121ECC1D97C36E3B2A,1960,BIKE,2023.8.13,2023.8.25,1,BIKE_ON_DEMAND_DB,MAN,D3C325F0B351E1B93BEF8B800DD6391329694BB54F87607A6CE29736359781C7,02835642DED425B803569E25F5D9DDD6FAAF3739803E64121ECC1D97C36E3B2A,1,1.00 ,20_26,NA,WEEKEND,NA,FRI,NA,0,SINGLE,0,BIKE,3000,NA,4780,4880,2023.8.25,49,49,50일 이하,50일 이하,1
028DF7161D635294C0D1B0949E90B74CFB1025291CB546D3DAD46D71F528DBA9,1990,GENERAL_BICYCLES,2023.8.16,2023.8.28,0,ETC_ON_DEMAND,MAN,NA,028DF7161D635294C0D1B0949E90B74CFB1025291CB546D3DAD46D71F528DBA9,5,2.00 ,20_26,13_17,WEEKDAY,WEEKEND,MON,FRI,1,SINGLE,1,GENERAL_BICYCLES,1500,3000.0,3500,4900,2023.9.7,36,46,40일 이하,50일 이하,1
029494C8E93B7BF75A2C3160CA261800F18CDF1D28035B4E948C47651BE1DBF6,1970,BIKE,2023.8.20,2023.8.24,1,BIKE_ON_DEMAND_HYUNDAI,MAN,282069597948BA37B8D5D93B7EE01C9A49DEF282F780E4D04D0EE56D02049E74,029494C8E93B7BF75A2C3160CA261800F18CDF1D28035B4E948C47651BE1DBF6,7,2.00 ,13_17,11_13,WEEKDAY,NA,THU,WED,1,SINGLE,1,BIKE,1000,4500.0,3900,4740,2023.10.10,3,50,10일 이하,50일 이하,0
02ABA07274B7C9F1D1030CE08A1D13CF6AAB47E5878A1AD498F9B84E3435DC45,1980,BIKE,2023.9.2,2023.9.2,1,BIKE_ON_DEMAND_DB,MAN,8E3D395A1748433FD070BB1A129B4251519FA5FD7216529A3E7F4E1997A9812A,02ABA07274B7C9F1D1030CE08A1D13CF6AAB47E5878A1AD498F9B84E3435DC45,25,4.00 ,17_20,13_17,WEEKEND,WEEKDAY,SAT,TUE,0,SINGLE,1,BIKE,3000,2000.0,3740,5000,2023.9.28,15,41,20일 이하,50일 이하,0
02B4609182DC2A9B5EE31E1A13B4F8228C72B4B1F6DBFD747BB7CE10DD31390D,1980,BIKE,2023.9.3,2023.9.3,1,PERSONAL,WOMAN,E98B8B9D5096294B42EA12FC0721FF015F25C62638DF5314E30263C5E4C1D25A,02B4609182DC2A9B5EE31E1A13B4F8228C72B4B1F6DBFD747BB7CE10DD31390D,35,5.00 ,17_20,13_17,WEEKEND,WEEKDAY,SUN,SAT,0,STACK,1,BIKE,500,1500.0,3500,4460,2023.10.11,2,40,10일 이하,40일 이하,0
02C0F94FE9A2AF7438B41763DB441800E2109A8A88D4CC226103F99590FCD698,1990,PAS_BICYCLES,2023.8.15,2023.8.17,0,ETC_ON_DEMAND,MAN,NA,02C0F94FE9A2AF7438B41763DB441800E2109A8A88D4CC226103F99590FCD698,48,6.00 ,17_20,20_26,WEEKEND,WEEKDAY,SAT,TUE,0,SINGLE,1,PAS_BICYCLES,1500,1000.0,3580,4060,2023.9.16,27,57,30일 이하,60일 이하,0
02C6F2EE39575E2C7D70A0BC30902BBD992BB2704950B632EEA2A31F0FB368D0,1980,THROTTLE_BICYCLES,2023.8.14,2023.8.14,1,ETC_ON_DEMAND,MAN,E9B53D3F1A4042466E77271D5343333AAF18ACC48DBA11ABAC707C5427134028,02C6F2EE39575E2C7D70A0BC30902BBD992BB2704950B632EEA2A31F0FB368D0,64,7.00 ,20_26,17_20,WEEKEND,WEEKDAY,FRI,SUN,0,SINGLE,1,THROTTLE_BICYCLES,500,1500.0,3500,3600,2023.10.10,3,60,10일 이하,60일 이하,0
02C81D90A6DE79219DC1184F0EB993A97AA10C8646FA3384B3144FF6BA990D0B,1980,BIKE,2023.8.9,2023.8.10,1,BIKE_ON_DEMAND_HYUNDAI,MAN,2A95A2EAEC93AC90E61DBEB9C00AF8D76FCCDE89CCE0CA7AFD9739C3D13CAA18,02C81D90A6DE79219DC1184F0EB993A97AA10C8646FA3384B3144FF6BA990D0B,157,7.00 ,17_20,13_17,WEEKEND,WEEKDAY,TUE,SUN,0,SINGLE,1,BIKE,1000,1500.0,3536,5623,2023.9.20,23,64,30일 이하,61일 이상,0
02CF823FB50107F8AB3C40420947F365E179CA287D0309BFF5C80A5D46E4BDAF,1980,CAR,2023.8.19,2023.8.19,1,CAR_ON_DEMAND,MAN,8C807322D241835B2A2EC327944813176898C98EF04CFE19D41AF04E2789F237,02CF823FB50107F8AB3C40420947F365E179CA287D0309BFF5C80A5D46E4BDAF,4,1.00 ,13_17,11_13,WEEKEND,NA,SAT,NA,0,SINGLE,0,CAR,2500,2000.0,4140,4740,2023.10.9,4,55,10일 이하,60일 이하,0
02E24EF1179E986474DE5F95D1FD696DCDBA0F9E7B088F9FA24A276BDD3533E4,1970,THROTTLE_BICYCLES,2023.8.19,2023.10.10,0,ETC_ON_DEMAND,MAN,NA,02E24EF1179E986474DE5F95D1FD696DCDBA0F9E7B088F9FA24A276BDD3533E4,13,2.00 ,17_20,13_17,WEEKDAY,NA,WED,TUE,0,SINGLE,1,THROTTLE_BICYCLES,1500,3000.0,3500,3600,2023.10.11,2,3,10일 이하,10일 이하,0
030896B6AFDF6FCF57191134367562F314B76218016716C228FD139A56F15435,1990,PAS_BICYCLES,2023.9.30,2023.9.30,0,ETC_ON_DEMAND,WOMAN,NA,030896B6AFDF6FCF57191134367562F314B76218016716C228FD139A56F15435,12,4.00 ,20_26,13_17,WEEKEND,NA,THU,MON,0,SINGLE,0,PAS_BICYCLES,1500,1000.0,3500,3800,2023.10.10,3,13,10일 이하,20일 이하,0
0315CC97C0F595CECE7DCDC2E8E23D443FF929A19CF9CF1029D5ADAE722BBBAC,1970,BIKE,2023.8.5,2023.8.5,0,MOTOR_BIKE_ON_DEMAND,MAN,NA,0315CC97C0F595CECE7DCDC2E8E23D443FF929A19CF9CF1029D5ADAE722BBBAC,47,4.00 ,20_26,17_20,WEEKEND,WEEKDAY,SAT,TUE,0,SINGLE,1,BIKE,2500,2000.0,4060,4320,2023.8.8,66,69,61일 이상,61일 이상,1
032257D0170D2C80E8C01CF52407AE4C9474F519CEB96F2AAC9F252530BCECF7,1960,PAS_BICYCLES,2023.8.7,2023.8.12,0,ETC_ON_DEMAND,MAN,NA,032257D0170D2C80E8C01CF52407AE4C9474F519CEB96F2AAC9F252530BCECF7,26,5.00 ,20_26,17_20,WEEKDAY,WEEKEND,TUE,THU,0,SINGLE,0,PAS_BICYCLES,1000,1500.0,3500,3800,2023.10.5,8,62,10일 이하,61일 이상,0
0323A054E5ADAB9E694109A5862F107FB1BE2CA56DDA59A239F37D4C4A613F73,1980,BIKE,2023.8.25,2023.8.25,1,PERSONAL,MAN,B851A84241BA27D0041948BADBBEBFFC70528FF3022FC420D0DE7C4F14C0EAB3,0323A054E5ADAB9E694109A5862F107FB1BE2CA56DDA59A239F37D4C4A613F73,2,1.00 ,17_20,NA,WEEKEND,NA,FRI,NA,0,STACK,1,BIKE,3500,NA,4720,7820,2023.9.4,39,49,40일 이하,50일 이하,1
033657969F014923DBEE79D47054B764ACD3E01D9036F4D47D76BD381283ED93,2000,PAS_BICYCLES,2023.8.13,2023.9.6,0,ETC_ON_DEMAND,MAN,NA,033657969F014923DBEE79D47054B764ACD3E01D9036F4D47D76BD381283ED93,78,7.00 ,17_20,20_26,WEEKDAY,WEEKEND,SUN,THU,0,SINGLE,1,PAS_BICYCLES,2000,2500.0,3670,4080,2023.10.10,3,37,10일 이하,40일 이하,0
033BE479D245F46BD880ADB67493BEDFFD6C4D9EE189E704B8AD4901C154FBDB,1980,BIKE,2023.9.1,2023.9.1,1,MOTOR_BIKE_ON_DEMAND,MAN,702996978E8CCCB14FC6751B2A8D66AB5A1483D3E2BAF776A4DC137A2589A7ED,033BE479D245F46BD880ADB67493BEDFFD6C4D9EE189E704B8AD4901C154FBDB,14,2.00 ,20_26,13_17,WEEKEND,NA,MON,NA,0,SINGLE,1,BIKE,2500,4000.0,4520,5500,2023.10.10,3,42,10일 이하,50일 이하,0
0354AEF4451C2C539FE065FD795464A870A5A021FCF4C7F4A95A9C1664C009D3,1990,CAR,2023.8.9,2023.8.12,0,CAR_ON_DEMAND,MAN,NA,0354AEF4451C2C539FE065FD795464A870A5A021FCF4C7F4A95A9C1664C009D3,1,1.00 ,20_26,NA,WEEKEND,NA,SAT,NA,0,SINGLE,0,CAR,2000,NA,3540,3940,2023.8.12,62,62,61일 이상,61일 이상,1
035C97038F1FBA4F3FA2311D93CDEC74FBCFB8A1A1A576C6C9402DA8DA7167E2,1990,CAR,2023.8.20,2023.8.20,0,CAR_ON_DEMAND,MAN,NA,035C97038F1FBA4F3FA2311D93CDEC74FBCFB8A1A1A576C6C9402DA8DA7167E2,30,6.00 ,13_17,17_20,WEEKEND,WEEKDAY,SUN,WED,0,SINGLE,0,CAR,1000,3000.0,3660,4580,2023.10.7,6,54,10일 이하,60일 이하,0
03826E254F0B1729963C2D006C7BDB538FBFE13193A8DF7CC59DBDEEAEFD681C,1990,BIKE,2023.8.27,2023.9.5,0,BIKE_ON_DEMAND_DB,MAN,NA,03826E254F0B1729963C2D006C7BDB538FBFE13193A8DF7CC59DBDEEAEFD681C,6,4.00 ,17_20,20_26,WEEKEND,NA,TUE,THU,0,STACK,1,BIKE,2000,1000.0,3200,4800,2023.10.11,2,38,10일 이하,40일 이하,0
03850701A4627996750725CA1005A9F4D2047152605F0CD6C9A071C280C2685F,1990,BIKE,2023.8.5,2023.8.12,1,BIKE_ON_DEMAND_DB,WOMAN,5B26BA80066E8C2F72937015676A5AF5AC3FA1506E76106528AABD56235780EA,03850701A4627996750725CA1005A9F4D2047152605F0CD6C9A071C280C2685F,1,1.00 ,17_20,NA,WEEKEND,NA,SAT,NA,0,SINGLE,1,BIKE,1500,NA,3500,8600,2023.8.12,62,62,61일 이상,61일 이상,1
038E91A3E654B3D79ECFCFE782E3215C2AB46545CB2201FD6AF293FB1108B210,1980,WALK,2023.8.26,2023.8.27,0,NOT_REQUIRED,WOMAN,NA,038E91A3E654B3D79ECFCFE782E3215C2AB46545CB2201FD6AF293FB1108B210,34,6.00 ,17_20,13_17,WEEKEND,WEEKDAY,FRI,SAT,0,SINGLE,1,WALK,500,0.0,2900,3300,2023.10.11,2,47,10일 이하,50일 이하,0
0399FEEFB0A9BE68454456D7EC55BF9712239E55DB570AFC8C3FBA4240EFBBBC,1990,THROTTLE_BICYCLES,2023.9.23,2023.9.24,0,ETC_ON_DEMAND,WOMAN,NA,0399FEEFB0A9BE68454456D7EC55BF9712239E55DB570AFC8C3FBA4240EFBBBC,10,2.00 ,17_20,20_26,WEEKDAY,WEEKEND,MON,SUN,0,SINGLE,0,THROTTLE_BICYCLES,1000,2500.0,3500,4500,2023.9.25,18,19,20일 이하,20일 이하,0
039A488F42538BF17DA12750BBAFD45E8943DE38BAB3A5E50DA928F0C636E03F,1940,GENERAL_BICYCLES,2023.8.20,2023.8.20,0,ETC_ON_DEMAND,MAN,NA,039A488F42538BF17DA12750BBAFD45E8943DE38BAB3A5E50DA928F0C636E03F,9,4.00 ,17_20,13_17,WEEKEND,WEEKDAY,SAT,SUN,0,SINGLE,0,GENERAL_BICYCLES,2000,1000.0,3280,3740,2023.9.9,34,54,40일 이하,60일 이하,1
03A3C16B1EFD81D93F8B8B9730A486A4EC3862FB6F31CD491A989D5AB4623F7A,1970,WALK,2023.8.26,2023.8.26,1,NOT_REQUIRED,WOMAN,A5181D302B27F2198FF279DD59DD03F10C586B3C580EB8AEC78C0EDAB7D9A82A,03A3C16B1EFD81D93F8B8B9730A486A4EC3862FB6F31CD491A989D5AB4623F7A,1,1.00 ,13_17,NA,WEEKEND,NA,SAT,NA,0,SINGLE,1,WALK,500,NA,3140,3540,2023.8.26,48,48,50일 이하,50일 이하,1
03A464956F7E0645AC51DDE24C0C70E31E8FBBBAA73E337EC3E6F4CE013951C0,1990,BIKE,2023.8.22,2023.8.23,1,BIKE_ON_DEMAND_DB,MAN,9DB6BB0357F95A4F7565E84B9A7D2CA862A0E3304C8C068A070E1C6274648347,03A464956F7E0645AC51DDE24C0C70E31E8FBBBAA73E337EC3E6F4CE013951C0,1,1.00 ,17_20,NA,WEEKDAY,NA,WED,NA,0,STACK,1,BIKE,500,NA,2560,3860,2023.8.23,51,51,60일 이하,60일 이하,1
03A4AED6A14857390B1E79A92187061EAAEB06A1233FF6FF444BE1427C482ED9,1960,BIKE,2023.8.21,2023.8.22,0,BIKE_ON_DEMAND_HYUNDAI,MAN,NA,03A4AED6A14857390B1E79A92187061EAAEB06A1233FF6FF444BE1427C482ED9,111,7.00 ,13_17,09_11,WEEKEND,WEEKDAY,MON,SAT,0,SINGLE,1,BIKE,1000,500.0,3230,4000,2023.10.11,2,52,10일 이하,60일 이하,0
03C021CD597B1EC647C045397EC84C9E6FC278F97C34D0820E5C5C426B70907A,2000,WALK,2023.8.15,2023.8.19,1,NOT_REQUIRED,MAN,582B3EC93F20AF6FC118258093055A448EAA5315B6DD7BF31EB4AB58CB583CA0,03C021CD597B1EC647C045397EC84C9E6FC278F97C34D0820E5C5C426B70907A,1,1.00 ,13_17,NA,WEEKEND,NA,SAT,NA,1,STACK,1,WALK,500,NA,2550,3150,2023.9.28,15,55,20일 이하,60일 이하,0
03C39B3819FE2B067034AC411E528B591BFD6C8B060F7A1F3354A3A8553B6D1A,1970,GENERAL_BICYCLES,2023.8.2,2023.8.6,0,ETC_ON_DEMAND,MAN,NA,03C39B3819FE2B067034AC411E528B591BFD6C8B060F7A1F3354A3A8553B6D1A,7,1.00 ,11_13,13_17,WEEKEND,NA,SUN,NA,1,STACK,1,GENERAL_BICYCLES,1000,2000.0,3500,4380,2023.10.9,4,68,10일 이하,61일 이상,0
03C4A01908670B1163997584DC39C51DA2D31C0F46BA33E47C7692E23DF438AA,1990,BIKE,2023.8.7,2023.8.9,1,PERSONAL,MAN,AD2B47AE1E4765BF3DFC9F5AC514563B63C11D0BA9DBFB7CE8CD31365EDB0AD5,03C4A01908670B1163997584DC39C51DA2D31C0F46BA33E47C7692E23DF438AA,39,2.00 ,13_17,17_20,WEEKDAY,NA,WED,THU,0,SINGLE,1,BIKE,1500,2000.0,3740,6980,2023.10.11,2,65,10일 이하,61일 이상,0
03C8716554CEA8B5D3E9C0324CB00EF544C7FCEEB0BBE456071AD81CE2BA555A,1990,WALK,2023.8.28,2023.8.29,0,NOT_REQUIRED,MAN,NA,03C8716554CEA8B5D3E9C0324CB00EF544C7FCEEB0BBE456071AD81CE2BA555A,34,6.00 ,17_20,13_17,WEEKDAY,WEEKEND,THU,WED,0,SINGLE,1,WALK,500,1000.0,2900,3050,2023.10.3,10,45,10일 이하,50일 이하,0
03CC51ADFB8216DDFB44EFD5A954CC8938BA1E8065D918FB7CFA9E789E386300,1980,BIKE,2023.9.28,2023.10.1,0,BIKE_ON_DEMAND_HYUNDAI,MAN,NA,03CC51ADFB8216DDFB44EFD5A954CC8938BA1E8065D918FB7CFA9E789E386300,26,2.00 ,13_17,17_20,WEEKEND,WEEKDAY,SUN,THU,0,SINGLE,1,BIKE,3000,500.0,4300,4900,2023.10.5,8,12,10일 이하,20일 이하,0
03D6C90ADABF34B3B5155A0B527CACF3BA7CE05A685F42C6606E60D8F38B1378,2000,GENERAL_BICYCLES,2023.8.21,2023.8.21,1,ETC_ON_DEMAND,WOMAN,EF4CF432F8551658C1A8E35D7C3D889BAC55C3D83F911C3389F1AEF41AC20206,03D6C90ADABF34B3B5155A0B527CACF3BA7CE05A685F42C6606E60D8F38B1378,4,1.00 ,20_26,NA,WEEKDAY,NA,MON,NA,0,STACK,1,GENERAL_BICYCLES,2500,NA,3500,3990,2023.8.21,53,53,60일 이하,60일 이하,1
03DD42D67527348FF7357201457798912DDAD5060216CA3E5C90AFFEE56BFF0E,1980,CAR,2023.8.7,2023.8.12,1,CAR_ON_DEMAND,MAN,E39498EF01AB5A81CEA28CC13B0F3F5A81415035DB8AC10FEF66B274380FD52D,03DD42D67527348FF7357201457798912DDAD5060216CA3E5C90AFFEE56BFF0E,12,5.00 ,20_26,09_11,WEEKDAY,WEEKEND,SAT,THU,0,SINGLE,1,CAR,1500,4000.0,3500,3740,2023.9.9,34,62,40일 이하,61일 이상,1
03E1E3A05829D6DB2A4AED7059E1B438F1089F0AE289025AA66BE9EB305EFDDD,1980,THROTTLE_BICYCLES,2023.9.9,2023.9.12,0,ETC_ON_DEMAND,WOMAN,NA,03E1E3A05829D6DB2A4AED7059E1B438F1089F0AE289025AA66BE9EB305EFDDD,2,1.00 ,11_13,NA,WEEKDAY,NA,TUE,NA,0,STACK,1,THROTTLE_BICYCLES,1500,NA,3290,3590,2023.9.12,31,31,40일 이하,40일 이하,1
03EE9EF99718C82B331294F3BD1D6B2B4CCB82B7136B1A3879FB8DEFF2DA862B,1990,BIKE,2023.8.26,2023.8.26,1,PERSONAL,MAN,1D9F49472759447918F61975BE6A3DD2DE60A20BEDA23780807D53E3DD513C88,03EE9EF99718C82B331294F3BD1D6B2B4CCB82B7136B1A3879FB8DEFF2DA862B,32,5.00 ,09_11,20_26,WEEKDAY,WEEKEND,TUE,SUN,0,SINGLE,1,BIKE,1500,2000.0,3740,4620,2023.10.11,2,48,10일 이하,50일 이하,0
03F6C04826A09DA613CB09C53A4AC61A5E88CE555C6AB0C21EDA0E675AD7438D,1970,BIKE,2023.8.13,2023.8.13,1,PERSONAL,WOMAN,7FB252B803C4C54BC368BD9D6E096E0E1E8FD38936E7603D5F989BCC9317041F,03F6C04826A09DA613CB09C53A4AC61A5E88CE555C6AB0C21EDA0E675AD7438D,12,6.00 ,09_11,17_20,WEEKEND,WEEKDAY,SUN,WED,0,SINGLE,0,BIKE,2500,5000.0,4140,5940,2023.10.10,3,61,10일 이하,61일 이상,0
03FEDB6E93483D5BFCD19ACD27E27D5D3E30AF6FC046AD9E2A3D35B6A8FD71DF,1990,BIKE,2023.8.11,2023.8.17,0,PERSONAL,MAN,NA,03FEDB6E93483D5BFCD19ACD27E27D5D3E30AF6FC046AD9E2A3D35B6A8FD71DF,111,6.00 ,13_17,20_26,WEEKDAY,WEEKEND,TUE,SAT,0,STACK,1,BIKE,2000,1000.0,3710,4333,2023.9.28,15,57,20일 이하,60일 이하,0
040CFBE4054380B51A6A67B8C4C89D512C324D3E16621551310E7313CA445A1E,2000,PAS_BICYCLES,2023.8.7,2023.8.9,0,ETC_ON_DEMAND,MAN,NA,040CFBE4054380B51A6A67B8C4C89D512C324D3E16621551310E7313CA445A1E,11,2.00 ,09_11,20_26,WEEKDAY,NA,WED,THU,1,SINGLE,1,GENERAL_BICYCLES,500,1500.0,3500,4500,2023.8.20,54,65,60일 이하,61일 이상,1
0415DFB405564C7A63FC358F63120159661196B88E45EBEC0F7F146564F00A9B,1980,BIKE,2023.8.23,2023.8.24,0,PERSONAL,WOMAN,NA,0415DFB405564C7A63FC358F63120159661196B88E45EBEC0F7F146564F00A9B,175,5.00 ,09_11,13_17,WEEKEND,WEEKDAY,THU,SUN,0,MARKET,0,BIKE,3500,3000.0,4534,5234,2023.8.30,44,50,50일 이하,50일 이하,1
0442B1A6F10B70EB3127AD4BA94625B54C36F9E4BA3EB9DDE68C6CE7DC39D824,1960,PAS_BICYCLES,2023.8.14,2023.8.15,1,ETC_ON_DEMAND,WOMAN,8A59B3DF89D0834CA5114A671AEBC570E04415DD831816C47547ECE90746036A,0442B1A6F10B70EB3127AD4BA94625B54C36F9E4BA3EB9DDE68C6CE7DC39D824,3,2.00 ,09_11,NA,WEEKEND,WEEKDAY,SAT,TUE,0,SINGLE,0,PAS_BICYCLES,1500,2500.0,3500,3700,2023.8.19,55,59,60일 이하,60일 이하,1
0458A29A26BF5987B32A174E22926C362B3258DBBD63D9CEC32AA77A1BFA3CE6,1990,BIKE,2023.8.21,2023.8.21,1,MOTOR_BIKE_ON_DEMAND,MAN,6A2D8BE05037475FA6F9AAE5CAB607FB254240AF3C9E6D7B589C9260CAD7BD67,0458A29A26BF5987B32A174E22926C362B3258DBBD63D9CEC32AA77A1BFA3CE6,19,3.00 ,17_20,11_13,WEEKDAY,NA,THU,TUE,0,SINGLE,1,BIKE,1500,2000.0,3500,5980,2023.10.11,2,53,10일 이하,60일 이하,0
04616009FCC2DC1412081EF55DB8AA04830FE015200382205D14C3A206454622,1980,GENERAL_BICYCLES,2023.8.23,2023.9.4,0,ETC_ON_DEMAND,MAN,NA,04616009FCC2DC1412081EF55DB8AA04830FE015200382205D14C3A206454622,4,1.00 ,09_11,NA,WEEKDAY,NA,MON,NA,0,STACK,1,GENERAL_BICYCLES,2500,NA,3660,3660,2023.9.4,39,39,40일 이하,40일 이하,1
0471B788B2CB9CEA6093568B4979169021B6653576396BD360F5316778CD0021,1990,WALK,2023.8.30,2023.9.3,1,NOT_REQUIRED,WOMAN,CCEB8557254178795FC7A3170EBB679C79E0A2F5C140CC0D7CAAD2581D413453,0471B788B2CB9CEA6093568B4979169021B6653576396BD360F5316778CD0021,1,1.00 ,17_20,NA,WEEKEND,NA,SUN,NA,0,SINGLE,0,WALK,500,NA,2980,3280,2023.9.3,40,40,40일 이하,40일 이하,1
04755B3019118D96A6E57EA7708BE5D16A88A5F817617B23596582622203C661,1960,BIKE,2023.9.22,2023.9.27,1,BIKE_ON_DEMAND_HYUNDAI,MAN,2F1734222E48C0DAEC7FF9F178D3EB574C74739A3E41C2AD83D4B78D2657191A,04755B3019118D96A6E57EA7708BE5D16A88A5F817617B23596582622203C661,2,1.00 ,17_20,NA,WEEKDAY,NA,WED,NA,0,STACK,1,BIKE,2500,NA,3940,6440,2023.9.27,16,16,20일 이하,20일 이하,0
047A0DEAF78960FA728E4EDFEB0414D8FF7D05BEE619260D89CD2AA676876904,2000,GENERAL_BICYCLES,2023.8.8,2023.8.11,1,ETC_ON_DEMAND,MAN,8C807322D241835B2A2EC327944813176898C98EF04CFE19D41AF04E2789F237,047A0DEAF78960FA728E4EDFEB0414D8FF7D05BEE619260D89CD2AA676876904,21,6.00 ,17_20,13_17,WEEKEND,WEEKDAY,SUN,SAT,0,SINGLE,0,GENERAL_BICYCLES,1500,500.0,3340,3520,2023.9.27,16,63,20일 이하,61일 이상,0
047C0002BD3D911E1456FB29ACC8B916E78DA4E418421201CB391CA38FB47AC8,1970,THROTTLE_BICYCLES,2023.9.5,2023.9.5,0,ETC_ON_DEMAND,MAN,NA,047C0002BD3D911E1456FB29ACC8B916E78DA4E418421201CB391CA38FB47AC8,10,4.00 ,20_26,17_20,WEEKEND,WEEKDAY,SAT,TUE,0,SINGLE,0,CAR,4500,3500.0,4620,4940,2023.10.11,2,38,10일 이하,40일 이하,0
047DFC43E26A961E6E8ADA37ACF9066D08884EE45B25A2796B94A954EF559C24,1990,BIKE,2023.9.8,2023.9.12,1,BIKE_ON_DEMAND_DB,MAN,3C08652D9B7961483B996FBF41697302988E552687BAB869AF83B49C80795D02,047DFC43E26A961E6E8ADA37ACF9066D08884EE45B25A2796B94A954EF559C24,35,3.00 ,17_20,20_26,WEEKDAY,NA,MON,TUE,0,SINGLE,0,BIKE,1500,4000.0,3860,4300,2023.10.10,3,31,10일 이하,40일 이하,0
0485A3584D25FCCA8CEB6A65EA52FACE3A888788FECCF4DE355CB7681C257D36,1990,BIKE,2023.8.12,2023.8.12,1,PERSONAL,MAN,6D5F2790B8FB87C2EF78029195CB1BFADEFFEB3C4043CF2E6ADD300D51D705AD,0485A3584D25FCCA8CEB6A65EA52FACE3A888788FECCF4DE355CB7681C257D36,276,7.00 ,13_17,17_20,WEEKDAY,WEEKEND,SUN,FRI,0,MARKET,1,BIKE,2500,1500.0,3946,4296,2023.10.11,2,62,10일 이하,61일 이상,0
048ACCB008B98E2FBCC6A159EE652856933E4E88E79C78AA994A25D58D0A6341,1990,WALK,2023.8.5,2023.8.13,1,NOT_REQUIRED,MAN,FDED61A62C8714897CFA3BFCCF79A54B5F8F7292E827155D7F526B40168C96FC,048ACCB008B98E2FBCC6A159EE652856933E4E88E79C78AA994A25D58D0A6341,35,6.00 ,09_11,13_17,WEEKDAY,WEEKEND,MON,SUN,0,STACK,1,PAS_BICYCLES,500,3000.0,3570,3810,2023.10.6,7,61,10일 이하,61일 이상,0
0494DADE18EC0A70DAEF27F0E93A146C78964E5CFFC6749294A3B252A37D1E53,1970,THROTTLE_BICYCLES,2023.8.31,2023.8.31,0,ETC_ON_DEMAND,WOMAN,NA,0494DADE18EC0A70DAEF27F0E93A146C78964E5CFFC6749294A3B252A37D1E53,2,2.00 ,20_26,NA,WEEKEND,NA,THU,NA,1,SINGLE,0,THROTTLE_BICYCLES,2000,NA,3520,4520,2023.10.3,10,43,10일 이하,50일 이하,0
0499D6733088AC37ECAA57365AA233B4F0B3D237176BEB7408E7DD56DF84A87C,1970,PAS_BICYCLES,2023.8.7,2023.8.8,0,ETC_ON_DEMAND,WOMAN,NA,0499D6733088AC37ECAA57365AA233B4F0B3D237176BEB7408E7DD56DF84A87C,7,3.00 ,13_17,20_26,WEEKDAY,WEEKEND,TUE,FRI,1,SINGLE,0,PAS_BICYCLES,3500,2500.0,3500,5300,2023.8.30,44,66,50일 이하,61일 이상,1
049F00D62C5A19C3146CE007BF0506FB8CB3BDAEDECC13CEBAA9F2D70E51AAC1,1980,BIKE,2023.9.8,2023.9.8,1,BIKE_ON_DEMAND_DB,MAN,183128F02D2C6D9B2C99093B961BC0228A89B3804F988E4AB7EA9DB2F30E9380,049F00D62C5A19C3146CE007BF0506FB8CB3BDAEDECC13CEBAA9F2D70E51AAC1,42,4.00 ,17_20,20_26,WEEKEND,WEEKDAY,FRI,SAT,0,SINGLE,0,BIKE,3500,2000.0,4380,4880,2023.10.11,2,35,10일 이하,40일 이하,0
04A7D27718FF85AC2F7B3182D24E5D7296E8B26142A0499A62BA479DDDED8CB5,1990,BIKE,2023.8.19,2023.8.19,1,BIKE_ON_DEMAND_DB,MAN,2471CE23C19C14CC8EB769304DCAC5501E1DC6DCE90F4D411B3000A27E1380CF,04A7D27718FF85AC2F7B3182D24E5D7296E8B26142A0499A62BA479DDDED8CB5,27,3.00 ,17_20,13_17,WEEKEND,WEEKDAY,SUN,SAT,0,STACK,1,BIKE,2000,1500.0,3660,4040,2023.8.31,43,55,50일 이하,60일 이하,1
04A935AA0024F1C266E5004159795AD09959E7B0CDDADBF3CD33C6393B82BD14,2000,BIKE,2023.9.5,2023.9.8,0,BIKE_ON_DEMAND_HYUNDAI,MAN,NA,04A935AA0024F1C266E5004159795AD09959E7B0CDDADBF3CD33C6393B82BD14,3,2.00 ,09_11,NA,WEEKEND,NA,SAT,FRI,0,SINGLE,0,BIKE,4500,NA,3500,3600,2023.9.9,34,35,40일 이하,40일 이하,1
