"Latitude","Longitude","Address","건물용도명","지상층수_max","지하층수_min","주용도코드명","건물용도명_2"
37.5203491,127.0145191,"서울특별시 서초구 잠원동 49-29","공동주택",3,1,NA,"공동주택"
37.52796231,127.0435431,"서울특별시 강남구 압구정동 526","교육시설",5,0,NA,"교육시설"
37.46882643,126.9660527,"서울특별시 관악구 봉천동 180-447","공동주택",4,1,NA,"공동주택"
37.51537759,127.0222963,"서울특별시 강남구 논현동 16-31","교육시설",7,1,NA,"교육시설"
37.4809409,126.9983042,"서울특별시 서초구 방배동 983-1","업무시설",4,1,NA,"업무시설"
37.4903334,127.0094274,"서울특별시 서초구 서초동 1550-1","일반음식점",7,2,NA,"일반음식점"
37.51423876,127.0184078,"서울특별시 서초구 잠원동 26-19",NA,NA,NA,NA,NA
37.49054658,126.9910498,"서울특별시 서초구 방배동 836-1","아파트",13,2,NA,"아파트"
37.48676718,127.0169507,"서울특별시 서초구 서초동 1621-14","교육시설",6,1,NA,"교육시설"
37.47838125,126.986995,"서울특별시 서초구 방배동 471-12","공동주택",2,1,"공동주택","공동주택"
37.48584044,126.99342,"서울특별시 서초구 방배동 935-9","공동주택",5,0,NA,"공동주택"
37.47016065,127.0241863,"서울특별시 서초구 우면동 63","아파트",15,1,"공동주택","아파트"
37.49127334,127.0312803,"서울특별시 강남구 역삼동 837-12","업무시설",15,3,NA,"업무시설"
37.48079764,126.9868282,"서울특별시 서초구 방배동 459-26",NA,NA,NA,NA,NA
37.50336782,127.046371,"서울특별시 강남구 역삼동 707-24",NA,NA,NA,NA,NA
37.46676389,127.0345472,"서울특별시 서초구 양재동 203-13","일반상점",6,2,NA,"일반상점"
37.48989815,126.9664823,"서울특별시 동작구 사당동 200-1","교육시설",7,0,"교육연구시설","교육시설"
37.49850987,127.0243146,"서울특별시 서초구 서초동 1316-15","아파트",23,8,NA,"아파트"
37.4861305,126.9953551,"서울특별시 서초구 방배동 901-6",NA,NA,NA,"공동주택","공동주택"
37.48892702,127.0340678,"서울특별시 강남구 도곡동 944-9","업무시설",4,1,NA,"업무시설"
37.47124425,127.045962,"서울특별시 서초구 양재동 379-2","공동주택",4,1,NA,"공동주택"
37.48015864,126.9764681,"서울특별시 동작구 사당동 419-1","공동주택",5,1,NA,"공동주택"
37.45955601,127.0244197,"서울특별시 서초구 우면동 787","업무시설",10,3,NA,"업무시설"
37.50147494,127.0139995,"서울특별시 서초구 반포동 1341","일반상점",2,1,"공동주택","일반상점"
37.47132764,127.0497117,"서울특별시 서초구 양재동 400-6",NA,NA,NA,NA,NA
37.51337818,127.0423778,"서울특별시 강남구 논현동 267-3",NA,NA,NA,NA,NA
37.5150885,127.0116893,"서울특별시 서초구 잠원동 158",NA,NA,NA,NA,NA
37.49287236,127.0403948,"서울특별시 강남구 역삼동 798-12","공동주택",6,1,NA,"공동주택"
37.50298995,127.0115198,"서울특별시 서초구 반포동 30-29",NA,NA,NA,NA,NA
37.48118658,126.9923277,"서울특별시 서초구 방배동 978-2","아파트",7,2,NA,"아파트"
37.48463,127.0307507,"서울특별시 서초구 서초동 1365-6","교육시설",6,1,NA,"교육시설"
37.47971554,127.0490171,"서울특별시 강남구 개포동 1261-8","공동주택",4,1,NA,"공동주택"
37.47702138,127.0471006,"서울특별시 강남구 개포동 1234-10","공동주택",5,0,NA,"공동주택"
37.48763002,126.9778289,"서울특별시 동작구 사당동 105","아파트",20,1,"공동주택","아파트"
37.49763546,127.0290637,"서울특별시 강남구 역삼동 825-20",NA,NA,NA,NA,NA
37.49032519,127.0358791,"서울특별시 강남구 도곡동 552-11","공동주택",7,0,NA,"공동주택"
37.51443316,127.0168801,"서울특별시 서초구 잠원동 23-4","업무시설",6,3,NA,"업무시설"
37.4836303,127.0424535,"서울특별시 강남구 도곡동 515-1",NA,NA,NA,NA,NA
37.48940763,126.980273,"서울특별시 동작구 사당동 91-36",NA,NA,NA,NA,NA
37.48126992,126.9935498,"서울특별시 서초구 방배동 918-11",NA,NA,NA,"공동주택","공동주택"
37.47279965,127.0470452,"서울특별시 서초구 양재동 290-7","근린생활시설",6,1,NA,"근린생활시설"
37.5284925,127.025987,"서울특별시 강남구 압구정동 433","아파트",13,1,"공동주택","아파트"
37.50573995,127.0296848,"서울특별시 강남구 역삼동 603-5",NA,NA,NA,NA,NA
37.48826941,127.0101315,"서울특별시 서초구 서초동 1545-3","공공시설",5,1,NA,"공공시설"
37.48165828,126.9938738,"서울특별시 서초구 방배동 916-13",NA,NA,NA,NA,NA
37.48568643,127.0132146,"서울특별시 서초구 서초동 1589-11",NA,NA,NA,NA,NA
37.4946026,127.0432672,"서울특별시 강남구 역삼동 783","공동주택",3,1,NA,"공동주택"
37.4886879,127.0523115,"서울특별시 강남구 도곡동 467-7","아파트",51,6,"공동주택","아파트"
37.48665803,126.9846061,"서울특별시 서초구 방배동 865-21","공동주택",3,1,NA,"공동주택"
37.47524359,127.0352407,"서울특별시 서초구 양재동 115-12","공동주택",3,1,NA,"공동주택"
37.51765514,127.0241849,"서울특별시 강남구 논현동 5-6",NA,NA,NA,NA,NA
37.5074077,127.0206961,"서울특별시 서초구 반포동 725","공동주택",5,1,NA,"공동주택"
37.47252179,127.0409624,"서울특별시 서초구 양재동 245-3","공동주택",3,1,NA,"공동주택"
37.49565776,127.0281852,"서울특별시 서초구 서초동 1328-3","업무시설",22,7,NA,"업무시설"
37.50489957,127.0319996,"서울특별시 강남구 역삼동 610-12",NA,NA,NA,NA,NA
37.48601323,126.9830012,"서울특별시 서초구 방배동 3001-2","아파트",25,7,NA,"아파트"
37.48626789,127.0094575,"서울특별시 서초구 서초동 1529-3",NA,NA,NA,NA,NA
37.49239205,127.0134123,"서울특별시 서초구 서초동 1574-9",NA,NA,NA,NA,NA
37.4910153,127.0313668,"서울특별시 강남구 역삼동 837-11","업무시설",20,8,NA,"업무시설"
37.49096394,127.0324349,"서울특별시 강남구 역삼동 837-26","업무시설",16,6,NA,"업무시설"
37.51484969,127.0122972,"서울특별시 서초구 잠원동 158",NA,NA,NA,NA,NA
37.4801529,126.9929837,"서울특별시 서초구 방배동 978-42","일반상점",3,1,NA,"일반상점"
37.46960416,126.9680247,"서울특별시 관악구 봉천동 180-291","공동주택",3,0,NA,"공동주택"
37.50801973,127.00984,"서울특별시 서초구 잠원동 157","아파트",20,1,NA,"아파트"
37.49365588,127.0301316,"서울특별시 강남구 역삼동 831-18","업무시설",8,2,NA,"업무시설"
37.4841513,127.0353554,"서울특별시 서초구 양재동 12-4","일반음식점",7,2,NA,"일반음식점"
37.48568638,127.0102982,"서울특별시 서초구 서초동 1535-3","업무시설",7,3,NA,"업무시설"
37.4835868,127.02368,"서울특별시 서초구 서초동 1422-7","교육시설",10,3,NA,"교육시설"
37.47952268,127.008631,"서울특별시 서초구 서초동 1468","공동주택",1,1,NA,"공동주택"
37.5156831,127.0214074,"서울특별시 강남구 논현동 2-9","근린생활시설",6,3,NA,"근린생활시설"
37.5030751,127.0138537,"서울특별시 서초구 반포동 30-26",NA,NA,NA,"공동주택","공동주택"
37.48388046,126.9784678,"서울특별시 동작구 사당동 1003-2","의료시설",6,1,NA,"의료시설"
37.4820552,127.0036134,"서울특별시 서초구 방배동 1001-1","방송통신시설",9,1,"방송통신시설","방송통신시설"
37.48899862,126.9786834,"서울특별시 동작구 사당동 105-2",NA,NA,NA,NA,NA
37.48540817,126.9844672,"서울특별시 서초구 방배동 952-5","업무시설",4,1,NA,"업무시설"
37.48660331,127.030713,"서울특별시 서초구 서초동 1359-47","공동주택",5,0,"공동주택","공동주택"
37.48260398,127.042212,"서울특별시 서초구 양재동 3-16","일반음식점",5,1,NA,"일반음식점"
37.50268631,127.0020517,"서울특별시 서초구 반포동 18-1","아파트",32,0,"공동주택","아파트"
37.48446406,126.9967161,"서울특별시 서초구 방배동 906-4","공동주택",3,1,NA,"공동주택"
37.50396221,127.0199912,"서울특별시 서초구 반포동 742-15","공동주택",6,0,NA,"공동주택"
37.48915791,126.993994,"서울특별시 서초구 방배동 876-40","공동주택",2,1,NA,"공동주택"
37.4971666,127.0458811,"서울특별시 강남구 역삼동 754-1","아파트",24,0,"공동주택","아파트"
37.45655864,127.0118087,"서울특별시 서초구 우면동 753",NA,NA,NA,"공동주택","공동주택"
37.47432606,126.9807734,"서울특별시 관악구 남현동 602-25","근린생활시설",5,1,NA,"근린생활시설"
37.47218728,126.9733019,"서울특별시 관악구 남현동 1072-15","공동주택",2,1,NA,"공동주택"
37.49368317,127.0146993,"서울특별시 서초구 서초동 1673-1","의료시설",15,2,NA,"의료시설"
37.501568,127.018352,"서울특별시 서초구 반포동 1342",NA,NA,NA,"공동주택","공동주택"
37.47892177,127.0031484,"서울특별시 서초구 방배동 996-3","공동주택",5,1,"업무시설","공동주택"
37.5089618,127.0109351,"서울특별시 서초구 잠원동 157","아파트",20,1,NA,"아파트"
37.47577029,126.9782458,"서울특별시 관악구 남현동 1065-5","근린생활시설",4,1,NA,"근린생활시설"
37.5098506,127.0306012,"서울특별시 강남구 논현동 153-7","공동주택",4,1,NA,"공동주택"
37.48608498,127.01527,"서울특별시 서초구 서초동 1600-7","업무시설",15,2,NA,"업무시설"
37.48985185,126.9705517,"서울특별시 동작구 사당동 1133-8",NA,NA,NA,NA,NA
37.49624129,127.0428505,"서울특별시 강남구 역삼동 774-8","공동주택",4,0,NA,"공동주택"
37.49382476,127.0346569,"서울특별시 강남구 역삼동 834-52","일반상점",3,1,NA,"일반상점"
37.50937839,127.0279348,"서울특별시 강남구 논현동 157-12","공동주택",3,1,NA,"공동주택"
37.45652274,127.0158949,"서울특별시 서초구 우면동 765","업무시설",8,2,NA,"업무시설"
37.47617625,126.9681593,"서울특별시 관악구 봉천동 1691-42","공동주택",4,0,NA,"공동주택"
37.49476917,127.0390731,"서울특별시 강남구 역삼동 797-6","공동주택",3,1,NA,"공동주택"
37.48591221,126.9830809,"서울특별시 서초구 방배동 3001-2","아파트",25,7,NA,"아파트"
37.48449286,127.0541553,"서울특별시 강남구 개포동 649","아파트",15,1,"공동주택","아파트"
37.50940614,127.0267682,"서울특별시 강남구 논현동 158-31","업무시설",5,1,NA,"업무시설"
37.49240754,126.9944939,"서울특별시 서초구 방배동 805-12",NA,NA,NA,NA,NA
37.50676705,126.998132,"서울특별시 서초구 반포동 1-1","아파트",12,1,NA,"아파트"
37.45638433,127.0163818,"서울특별시 서초구 우면동 764",NA,NA,NA,NA,NA
37.48760205,126.9673854,"서울특별시 동작구 사당동 208-8","공동주택",3,1,NA,"공동주택"
37.4976178,127.0162023,"서울특별시 서초구 서초동 1685","아파트",15,1,"공동주택","아파트"
37.47716142,126.9998807,"서울특별시 서초구 방배동 3283",NA,NA,NA,"공동주택","공동주택"
37.5181272,127.018491,"서울특별시 서초구 잠원동 8-24","업무시설",15,4,NA,"업무시설"
37.50057383,127.0267407,"서울특별시 강남구 역삼동 815-5","근린생활시설",6,3,NA,"근린생활시설"
37.5067399,127.0331011,"서울특별시 강남구 역삼동 606",NA,NA,NA,NA,NA
37.48457591,127.0386568,"서울특별시 서초구 양재동 1-23",NA,NA,NA,NA,NA
37.50640636,127.0195745,"서울특별시 서초구 반포동 727-18","공동주택",3,1,NA,"공동주택"
37.48872043,127.0390452,"서울특별시 강남구 도곡동 964","아파트",18,2,"공동주택","아파트"
37.5009981,127.0106472,"서울특별시 서초구 반포동 53-5","교육시설",5,2,NA,"교육시설"
37.47477016,126.9646082,"서울특별시 관악구 봉천동 1711-8","공동주택",4,1,NA,"공동주택"
37.4739483,126.9949188,"서울특별시 서초구 방배동 489-4","업무시설",6,2,NA,"업무시설"
37.5003549,127.0020186,"서울특별시 서초구 반포동 64-5","아파트",15,1,NA,"아파트"
37.4871692,127.0168747,"서울특별시 서초구 서초동 1620-20","아파트",12,0,"공동주택","아파트"
37.5021907,127.0204604,"서울특별시 서초구 서초동 1301-6","아파트",31,0,"공동주택","아파트"
37.5109033,127.0083295,"서울특별시 서초구 잠원동 160",NA,NA,NA,NA,NA
37.4837189,127.055821,"서울특별시 강남구 개포동 652","아파트",15,1,"공동주택","아파트"
37.4722985,126.9797458,"서울특별시 관악구 남현동 602-149","공동주택",5,1,NA,"공동주택"
37.48371454,127.0186308,"서울특별시 서초구 서초동 1445-15",NA,NA,NA,NA,NA
37.4870053,126.9951678,"서울특별시 서초구 방배동 899-16","아파트",15,0,"공동주택","아파트"
37.5055775,126.9925122,"서울특별시 서초구 반포동 2-12",NA,NA,NA,"공동주택","공동주택"
37.50710071,127.0186857,"서울특별시 서초구 반포동 715-34","공동주택",2,1,NA,"공동주택"
37.52730051,127.0241189,"서울특별시 강남구 압구정동 433","아파트",13,1,"공동주택","아파트"
37.4750036,126.98026,"서울특별시 관악구 남현동 602-43","업무시설",7,0,NA,"업무시설"
37.49721303,127.0218246,"서울특별시 서초구 서초동 1315","아파트",15,1,"공동주택","아파트"
37.50370567,127.0142798,"서울특별시 서초구 반포동 30-26",NA,NA,NA,"공동주택","공동주택"
37.49226871,126.9969381,"서울특별시 서초구 방배동 845-14","아파트",6,2,NA,"아파트"
37.4702165,127.0407681,"서울특별시 서초구 양재동 325-5","공동주택",4,1,NA,"공동주택"
37.49164086,127.0289977,"서울특별시 서초구 서초동 1337-3","숙박시설",20,7,NA,"숙박시설"
37.48157533,126.9871615,"서울특별시 서초구 방배동 459-1","아파트",5,1,NA,"아파트"
37.48072068,127.043133,"서울특별시 서초구 양재동 84-14","업무시설",7,2,NA,"업무시설"
37.49634417,126.9873882,"서울특별시 서초구 방배동 758-4","아파트",12,1,"공동주택","아파트"
37.48179799,127.0131869,"서울특별시 서초구 서초동 1451-84","교육시설",5,1,NA,"교육시설"
37.49449973,126.9848923,"서울특별시 서초구 방배동 767-10","공동주택",3,1,NA,"공동주택"
37.48342636,127.0033176,"서울특별시 서초구 서초동 1491-9",NA,NA,NA,NA,NA
37.5073936,127.0112964,"서울특별시 서초구 반포동 20-43","아파트",29,0,"공동주택","아파트"
37.48557572,127.0346293,"서울특별시 강남구 도곡동 954-9","공동주택",3,1,NA,"공동주택"
37.4957519,127.0116825,"서울특별시 서초구 서초동 1701-1","업무시설",7,0,"업무시설","업무시설"
37.4824363,126.9850228,"서울특별시 서초구 방배동 435-3","공동주택",5,0,NA,"공동주택"
37.47802012,126.9835786,"서울특별시 서초구 방배동 451-11","일반음식점",4,0,NA,"일반음식점"
37.48576196,126.9913125,"서울특별시 서초구 방배동 940-8","아파트",13,0,"공동주택","아파트"
37.48582432,127.0172625,"서울특별시 서초구 서초동 1603-80",NA,NA,NA,NA,NA
37.5291474,127.0275948,"서울특별시 강남구 압구정동 449",NA,NA,NA,NA,NA
37.47152206,127.0494895,"서울특별시 서초구 양재동 400-4","공동주택",4,1,NA,"공동주택"
37.52048806,127.0194353,"서울특별시 강남구 신사동 506-2","공동주택",5,0,NA,"공동주택"
37.5260924,127.0254816,"서울특별시 강남구 압구정동 426","아파트",12,1,"공동주택","아파트"
37.50667462,126.9980294,"서울특별시 서초구 반포동 1-1","아파트",12,1,NA,"아파트"
37.50033057,127.0014426,"서울특별시 서초구 반포동 64-5","아파트",15,1,NA,"아파트"
37.47921548,127.0419344,"서울특별시 서초구 양재동 89-8","업무시설",4,1,NA,"업무시설"
37.47962058,127.0029155,"서울특별시 서초구 방배동 3278",NA,NA,NA,"공동주택","공동주택"
37.48143659,126.9943553,"서울특별시 서초구 방배동 916-27",NA,NA,NA,NA,NA
37.50351815,127.0385451,"서울특별시 강남구 역삼동 671-20","공동주택",4,1,NA,"공동주택"
37.47242145,126.9800315,"서울특별시 관악구 남현동 602-206","교육시설",5,1,NA,"교육시설"
37.49785145,127.0002988,"서울특별시 서초구 반포동 73-10","아파트",7,2,NA,"아파트"
37.49055803,127.0250115,"서울특별시 서초구 서초동 1334",NA,NA,NA,NA,NA
37.49943631,127.0554441,"서울특별시 강남구 대치동 925-26","공동주택",3,1,NA,"공동주택"
37.49685419,127.0299381,"서울특별시 강남구 역삼동 825-25",NA,NA,NA,NA,NA
