건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
1411.36,9512.21,1,22.84,10700,반포 에스케이 뷰,,0112,0,20211231,0,,0,공동주택(아파트),0,0,,63,0,7979.6,206,0,0,0,,0015,,2,02000,공동주택,11650-193,10701,12.0,116504163322,0.0,0,1,신대장,서울특별시 서초구 사평대로14길 12,0,0,0,0,6180.4,0,서울특별시 서초구 반포동 112-15번지,20040729,2101,주택건설사업계획승인,3210081,건축과,2004,2,집합,1,총괄표제부,43,11650,,20041105,24958.75,206,20061205,249.93,15446.54
716.31,0,0,0.06,10700,,,0115,0,20171118,0,,0,제1종근린생활시설(전기실),0,0,,0,0,0,0,0,0,0,,0005,,2,03000,제1종근린생활시설,11650-100191273,10701,40.0,116504163449,0.0,0,1,신대장,서울특별시 서초구 신반포로11길 40,59.58,7,0,0,1224912,0,서울특별시 서초구 반포동 115-5번지,,,,,,,1,일반,1,총괄표제부,44,11650,,,934.01,7,,0.08,934.01
1064.14,119.01,1,0,10700,,,0274,0,20120821,0,,0,주택,15,0,,0,0,0,0,0,0,0,,0000,,16,01000,단독주택,11650-327,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 274번지,,,,,,,1,일반,1,총괄표제부,45,11650,,,1064.14,0,,0,1064.14
54.54,0,0,0,10700,,,0468,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0000,,2,01000,단독주택,11650-318,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 468번지,,,,,,,1,일반,1,총괄표제부,46,11650,,,54.54,0,,0,54.54
52.07,0,0,0,10700,,,0482,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0000,,2,01000,단독주택,11650-319,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 482번지,,,,,,,1,일반,1,총괄표제부,47,11650,,,52.07,0,,0,52.07
82.64,0,0,0,10700,,,0484,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0000,,2,01000,단독주택,11650-320,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 484번지,,,,,,,1,일반,1,총괄표제부,48,11650,,,82.64,0,,0,82.64
250.84,0,0,0,10700,,,0485,0,20120821,0,,0,주택,7,0,,0,0,0,0,0,0,0,,0000,,7,01000,단독주택,11650-321,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 485번지,,,,,,,1,일반,1,총괄표제부,49,11650,,,250.84,0,,0,250.84
288.44,0,0,0,10700,,,0486,0,20120821,0,,0,주택,7,0,,0,0,0,0,0,0,0,,0000,,7,01000,단독주택,11650-322,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 486번지,,,,,,,1,일반,1,총괄표제부,50,11650,,,288.44,0,,0,288.44
36623.91,72.6,1,33.25,10700,가톨릭중앙의료원 새병원 및 성의회관,,0505,11,20220318,0,,0,복지시설,0,0,,0,0,54844.23,2004,0,0,0,,0000,,9,10000,교육연구시설,11650-323,10702,222.0,116502121003,0.0,0,1,신대장,서울특별시 서초구 반포대로 222,0,309,0,0,110147,0,서울특별시 서초구 반포동 505번지,,,,,,,1,일반,1,총괄표제부,51,11650,,,327423.05,2313,,188.85,208015.6
267.14,0,0,0,10700,,,0520,0,20120821,0,,0,주택,7,0,,0,0,0,0,0,0,0,,0000,,7,01000,단독주택,11650-324,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 520번지,,,,,,,1,일반,1,총괄표제부,52,11650,,,267.14,0,,0,267.14
